,y_test,LR,SVR,DT,RF,URF,GB,XGB,BT,NN
1681,117.779366,118.80790126075266,0.19997022406338055,119.0481955,122.74562013050972,133.14649659249704,147.03957001532888,139.64402543829755,122.91481519999999,139.89207962364662
1682,181.1546355,66.63952310638827,-0.6879811922826352,182.36119250000002,94.56061433761663,85.85151133216112,90.93108692948617,88.33290827333965,97.13026385,84.36688821882278
1683,162.654896,204.39479657968747,0.8683403132743809,195.05538700000002,195.79455365421742,189.99555340013475,207.2343021958944,204.17448483583252,214.08616890000002,191.6285280153705
1684,290.6008485,278.8561297933511,1.9309921391073035,297.857015,294.9005692175019,292.3829750194649,291.558934191027,288.2907922213252,291.05272835,272.5486774247497
1685,46.9969465,46.69457862402421,-0.9624257527124116,46.3855835,46.759080117691376,47.058212460800995,48.93623408895432,49.7359237329995,46.712437650000005,44.426854273217096
1686,241.00287799999998,254.55438205856177,1.387155312450776,245.75656400000003,250.23336807267194,253.54351337534,250.4818694474418,249.61093454203163,248.66578225000003,243.776023466997
1687,82.3651045,88.4357871998991,-0.6002035520802769,86.11019449999999,82.76162637356134,81.69455551277815,79.5330527404894,83.83805154663142,86.5363132,74.68503191873465
1688,49.354561499999996,28.361419822365008,-0.8775970384581414,48.108456,48.35637786345039,48.23146354727623,45.1653026594834,48.09187046250198,47.626641649999996,50.6759296391311
1689,51.582169,62.09955759907841,-0.8412257422176408,53.913782499999996,54.29489336590501,55.22015597121205,58.274067573989306,56.79887683914969,53.8629594,55.5583150978544
1690,47.49753,61.15854247664826,-0.8435299766231916,94.688286,67.14004074721302,59.78063338107452,59.2540229757473,66.60413195161634,68.0603028,73.11326527506623
1691,54.105844,80.67867582965334,-0.7894704200101063,56.71954100000001,57.69804347488021,57.96636723166619,57.320184137590054,57.297483684234855,58.58830594999999,52.29413824368992
1692,195.091658,201.90992772025913,0.7965972733590054,193.3797105,203.53728218184185,206.50372442512003,205.33293905751708,202.6157565174979,201.17083055000003,204.09143488398604
1693,86.264237,60.95329126030606,-0.7727301328777744,87.6073565,85.54154776024707,86.26640537897713,87.0748393646959,80.41503748313411,107.40749874999999,79.86538059902773
1694,249.64040150000002,243.98611019331943,1.3513343443037196,234.842052,247.61609489341907,250.2506984593413,242.34565502907847,243.16941692898092,249.62866805,242.03618122510866
1695,89.301387,66.01410544419937,-0.6443388745594159,72.7039085,96.98542875742405,95.77192859005737,91.07184019651477,86.48925838848692,92.1282526,84.896979535082
1696,234.3895385,256.7834410194997,1.3208256146259534,295.395394,251.54110963571335,249.77670687001952,244.58401956309856,244.61597848014478,261.67715135000003,245.93826742863135
1697,48.1506265,32.89890564140143,-0.9777172498014988,45.900732,47.13163050327911,48.12525764829371,47.25662170156999,49.91494825001244,46.616232100000005,51.40291684165929
1698,210.396709,196.22277810628358,0.818237742217816,204.143676,205.10607880362176,205.12209855555477,209.31198783956464,208.28213782231995,209.63936614999997,190.03153182547214
1699,50.944586,71.0400610943775,-0.8709359810439289,51.3892335,51.236077445356386,50.690367309493894,52.06921651507659,50.98358118210327,51.05822785,45.64283298526596
1700,135.084129,135.90313771419687,0.2506789112425433,115.72197,141.48127100135218,140.01648207312033,151.04130993152887,150.45698870727168,151.85645119999998,169.6336410998843
1701,169.0820735,97.15512261981203,-0.5656363185899027,83.47595849999999,91.47451053555923,96.2817183018654,106.37002068020772,105.73105090084849,83.77255039999999,79.99418463783924
1702,52.7273275,41.07080665000571,-0.9064841009954168,54.16615,53.64963978353183,53.1361296424153,54.80018899556447,54.11728595411321,53.51978329999999,52.49856817920046
1703,143.29164450000002,135.33791497491106,0.0629481025169263,137.6866825,117.26828871404607,121.25020531479335,141.65809619223236,136.73716780521667,106.00394214999999,128.51296665606964
