Day,Power_kW,temp_C,solarRad_W/m2,Week day,Hour,Holiday,Cluster
2018-07-15,52.030094,17.402499999999996,1.7209999999999999,6,0,0.0,1
2018-07-15,50.9600995,17.255,1.105,6,1,0.0,1
2018-07-15,52.2658555,17.111666666666668,1.6771666666666667,6,2,0.0,1
2018-07-15,51.509845500000004,17.007500000000004,1.6933333333333334,6,3,0.0,1
2018-07-15,48.671312,17.1125,1.631,6,4,0.0,1
2018-07-15,49.738029,17.022500000000004,1.57575,6,5,0.0,1
2018-07-15,49.426448,17.063333333333336,7.987416666666667,6,6,0.0,1
2018-07-15,49.7107165,17.168333333333333,99.20666666666666,6,7,0.0,1
2018-07-15,50.9705875,17.8025,230.2833333333333,6,8,0.0,0
2018-07-15,51.550705,18.434166666666666,362.72499999999997,6,9,0.0,0
2018-07-15,52.082097,18.833333333333332,343.26666666666665,6,10,0.0,0
2018-07-15,53.8757635,18.883333333333333,394.73333333333335,6,11,0.0,0
2018-07-15,53.211305,19.136666666666667,822.3000000000001,6,12,0.0,2
2018-07-15,52.594916500000004,19.889999999999997,925.6999999999999,6,13,0.0,2
2018-07-15,53.132645,20.1975,823.6750000000001,6,14,0.0,2
2018-07-15,55.326384999999995,20.415,774.9583333333334,6,15,0.0,2
2018-07-15,53.845392000000004,20.589166666666667,467.01666666666665,6,16,0.0,0
2018-07-15,54.1589395,20.939999999999994,295.75,6,17,0.0,0
2018-07-15,54.969793,20.984166666666667,369.0666666666666,6,18,0.0,0
2018-07-15,55.563894499999996,20.329166666666666,229.9416666666667,6,19,0.0,0
2018-07-15,53.240147,19.261666666666667,59.69766666666666,6,20,0.0,1
2018-07-15,49.3934545,18.419166666666666,3.757583333333333,6,21,0.0,1
2018-07-15,49.340140500000004,17.886666666666663,4.694416666666666,6,22,0.0,1
2018-07-15,48.651428499999994,17.675,5.281000000000001,6,23,0.0,1
2018-07-16,48.374370500000005,17.58583333333333,5.5994166666666665,0,0,0.0,1
2018-07-16,53.179841,16.789166666666667,4.744,0,5,0.0,1
2018-07-16,51.2358465,16.996666666666666,12.335333333333333,0,6,0.0,1
2018-07-16,142.24655900000002,17.288333333333334,118.99000000000001,0,7,0.0,1
2018-07-16,204.124885,17.94583333333333,275.0166666666667,0,8,0.0,0
2018-07-16,250.65467850000002,18.903333333333332,410.1083333333333,0,9,0.0,0
2018-07-16,268.364322,19.728333333333335,349.27500000000003,0,10,0.0,0
2018-07-16,274.095577,20.66583333333333,538.2,0,11,0.0,0
2018-07-16,276.4682685,21.37333333333333,876.85,0,12,0.0,2
2018-07-16,277.55181,21.707499999999996,922.5666666666666,0,13,0.0,2
2018-07-16,289.474044,22.742499999999996,966.9166666666666,0,14,0.0,2
2018-07-16,293.85627999999997,23.355,890.4166666666666,0,15,0.0,2
2018-07-16,292.2361025,22.85833333333333,775.4166666666666,0,16,0.0,2
2018-07-16,278.66091600000004,21.897499999999997,624.7916666666666,0,17,0.0,2
2018-07-16,263.160089,21.209999999999997,436.8,0,18,0.0,0
2018-07-16,227.18996349999998,20.861666666666668,236.32499999999996,0,19,0.0,0
2018-07-16,109.291952,19.606666666666666,63.52083333333334,0,20,0.0,1
2018-07-16,69.551172,18.592500000000005,3.4294166666666666,0,21,0.0,1
2018-07-16,55.806866500000005,17.9025,2.8905,0,22,0.0,1
2018-07-16,50.013557500000005,17.46916666666667,2.4938333333333333,0,23,0.0,1
2018-07-17,50.5812205,17.225,2.6437500000000003,1,0,0.0,1
2018-07-17,46.93817,17.042499999999997,3.306166666666666,1,1,0.0,1
2018-07-17,47.5458185,16.9725,3.5255000000000005,1,2,0.0,1
2018-07-17,46.789153000000006,17.0025,3.043333333333333,1,3,0.0,1
2018-07-17,45.967811499999996,16.991666666666664,2.577166666666667,1,4,0.0,1
2018-07-17,55.1255835,16.869166666666665,3.668833333333333,1,5,0.0,1
2018-07-17,54.146048,16.823333333333334,14.34475,1,6,0.0,1
2018-07-17,133.0404985,17.357499999999998,143.03166666666667,1,7,0.0,1
2018-07-17,229.0336665,18.548333333333336,334.7,1,8,0.0,0
2018-07-17,262.35535350000004,19.576666666666668,529.175,1,9,0.0,0
2018-07-17,282.0089915,20.631666666666668,703.6749999999998,1,10,0.0,2
2018-07-17,287.0524085,21.55666666666667,845.4166666666666,1,11,0.0,2
2018-07-17,287.70179049999996,22.760833333333334,937.9166666666666,1,12,0.0,2
2018-07-17,288.440976,23.476666666666663,976.9166666666666,1,13,0.0,2
2018-07-17,299.22373250000004,23.805833333333336,963.5833333333334,1,14,0.0,2
2018-07-17,307.743266,23.388333333333332,895.75,1,15,0.0,2
2018-07-17,301.0975885,22.563333333333333,783.25,1,16,0.0,2
2018-07-17,286.748912,22.175,626.7083333333334,1,17,0.0,2
2018-07-17,273.2270395,21.230833333333333,437.8499999999999,1,18,0.0,0
2018-07-17,228.91764300000003,20.139166666666664,240.0333333333333,1,19,0.0,0
2018-07-17,186.9422635,18.758333333333336,62.74991666666666,1,20,0.0,1
2018-07-17,84.7751595,17.775833333333335,4.013416666666667,1,21,0.0,1
2018-07-17,49.1950565,17.363333333333333,3.6819166666666665,1,22,0.0,1
2018-07-17,48.578231,17.044166666666666,3.3707499999999997,1,23,0.0,1
2018-07-18,48.333511,16.86583333333333,4.189916666666666,2,0,0.0,1
2018-07-18,47.7529565,16.72833333333333,3.4354999999999998,2,1,0.0,1
2018-07-18,46.8173395,16.71916666666667,2.5333333333333328,2,2,0.0,1
2018-07-18,46.887915,16.6775,3.059416666666666,2,3,0.0,1
2018-07-18,46.355649,16.625000000000004,2.85875,2,4,0.0,1
2018-07-18,54.174890000000005,16.56416666666667,4.455583333333334,2,5,0.0,1
2018-07-18,50.4776515,16.59333333333333,14.105333333333332,2,6,0.0,1
2018-07-18,129.0393265,17.099166666666665,137.79666666666665,2,7,0.0,1
2018-07-18,211.438954,17.644166666666667,243.0333333333333,2,8,0.0,0
2018-07-18,247.587594,18.44166666666667,567.3249999999999,2,9,0.0,0
2018-07-18,260.74981549999995,18.97583333333333,587.8666666666667,2,10,0.0,2
2018-07-18,273.1046795,19.804166666666667,419.7833333333333,2,11,0.0,0
2018-07-18,269.189378,20.706666666666667,807.6166666666667,2,12,0.0,2
2018-07-18,275.07991949999996,20.8775,738.9833333333332,2,13,0.0,2
2018-07-18,276.9804325,21.515833333333333,1053.825,2,14,0.0,2
2018-07-18,282.9437345,21.200833333333335,551.6333333333333,2,15,0.0,0
2018-07-18,285.499092,21.29083333333333,815.2083333333334,2,16,0.0,2
2018-07-18,273.5678995,20.925833333333333,637.5083333333333,2,17,0.0,2
2018-07-18,247.78402549999998,20.465,439.59999999999997,2,18,0.0,0
2018-07-18,211.17216549999998,19.485833333333332,234.5666666666667,2,19,0.0,0
2018-07-18,100.3747485,18.659166666666668,62.99583333333334,2,20,0.0,1
2018-07-18,63.783646,17.597499999999997,3.8915000000000006,2,21,0.0,1
2018-07-18,52.0962995,17.050833333333333,3.26675,2,22,0.0,1
2018-07-18,49.720330499999996,16.830000000000002,3.3615,2,23,0.0,1
2018-07-19,48.219454,16.734999999999996,4.572333333333334,3,0,0.0,1
2018-07-19,48.176628,16.620833333333334,4.0055000000000005,3,1,0.0,1
2018-07-19,45.807432500000004,16.519166666666667,3.3781666666666665,3,2,0.0,1
2018-07-19,45.8795375,16.5575,3.927,3,3,0.0,1
2018-07-19,45.564679,16.590833333333332,4.4745,3,4,0.0,1
2018-07-19,51.346189,16.535,4.3125,3,5,0.0,1
